subjID,logts,trialname,trialindex,trialstructure,goaldistances,numwalls,walldistances,numbounces,ballstartpos,ballwaitpos,trialtarget,targetswitched,usertarget,responsetime,simtime,score
user_1547687030605,1547687183842,contain_sc4_var_l1_complex_l4_distractor_RIGHT,17,"{'Name': 'contain_sc4_var_l1_complex_l4_distractor_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[200, 100], [-1, 1], 20, [0, 0, 255], 1], 'Walls': [[[440, 0], [460, 450], [0, 0, 0], 1], [[210, 400], [250, 440], [0, 0, 0], 1], [[30, 170], [70, 210], [0, 0, 0], 1], [[310, 200], [350, 240], [0, 0, 0], 1], [[510, 50], [550, 90], [0, 0, 0], 1], [[530, 350], [570, 390], [0, 0, 0], 1], [[60, 500], [100, 540], [0, 0, 0], 1], [[360, 380], [400, 420], [0, 0, 0], 1], [[340, 30], [380, 70], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[130, 480], [180, 580], 201, [255, 0, 0]], [[290, 480], [340, 580], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 480, 'left': 130, 'bottom': 580, 'right': 180, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 290.52753742115}, {'name': 'green', 'goal': {'top': 480, 'left': 290, 'bottom': 580, 'right': 340, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 340.00919105224}]",9,"[{'wall': {'top': 0, 'left': 440, 'bottom': 450, 'right': 460}, 'walldist': 327.5}, {'wall': {'top': 400, 'left': 210, 'bottom': 440, 'right': 250}, 'walldist': 231.5302356065}, {'wall': {'top': 170, 'left': 30, 'bottom': 210, 'right': 70}, 'walldist': 42.499999999996}, {'wall': {'top': 200, 'left': 310, 'bottom': 240, 'right': 350}, 'walldist': 197.75300250566}, {'wall': {'top': 50, 'left': 510, 'bottom': 90, 'right': 550}, 'walldist': 409.8856547868}, {'wall': {'top': 350, 'left': 530, 'bottom': 390, 'right': 570}, 'walldist': 447.10876752755}, {'wall': {'top': 500, 'left': 60, 'bottom': 540, 'right': 100}, 'walldist': 310.2519137733}, {'wall': {'top': 380, 'left': 360, 'bottom': 420, 'right': 400}, 'walldist': 312.01963079268}, {'wall': {'top': 30, 'left': 340, 'bottom': 70, 'right': 380}, 'walldist': 257.208572952}]",2,"{'x': 200, 'y': 100}","{'x': 112.5, 'y': 190}",green,False,red,724,654,-10
user_1547687030605,1547687187492,contain_sc2_var_l3_complex_l3_TWICE,18,"{'Name': 'contain_sc2_var_l3_complex_l3_TWICE', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[490, 100], [-1, -1], 20, [0, 0, 255], 1], 'Walls': [[[560, 170], [580, 400], [0, 0, 0], 1], [[20, 170], [40, 400], [0, 0, 0], 1], [[560, 150], [600, 170], [0, 0, 0], 1], [[0, 150], [40, 170], [0, 0, 0], 1], [[200, 80], [240, 120], [0, 0, 0], 1], [[360, 20], [400, 60], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[460, 420], [560, 470], 201, [255, 0, 0]], [[250, 450], [350, 500], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 420, 'left': 460, 'bottom': 470, 'right': 560, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 390.84816745125}, {'name': 'red', 'goal': {'top': 450, 'left': 250, 'bottom': 500, 'right': 350, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 429.21357154685}]",6,"[{'wall': {'top': 170, 'left': 560, 'bottom': 400, 'right': 580}, 'walldist': 186.1781136439}, {'wall': {'top': 170, 'left': 20, 'bottom': 400, 'right': 40}, 'walldist': 421.50004744958}, {'wall': {'top': 150, 'left': 560, 'bottom': 170, 'right': 600}, 'walldist': 171.62252183208}, {'wall': {'top': 150, 'left': 0, 'bottom': 170, 'right': 40}, 'walldist': 415.27616112654}, {'wall': {'top': 80, 'left': 200, 'bottom': 120, 'right': 240}, 'walldist': 203.7800039258}, {'wall': {'top': 20, 'left': 360, 'bottom': 60, 'right': 400}, 'walldist': 37.499999999997}]",5,"{'x': 490, 'y': 100}","{'x': 437.5, 'y': 29.799999999999}",green,True,green,868,1528,75
user_1547687030605,1547687190514,contain_sc1_var_l2_complex_l4_LEFT,19,"{'Name': 'contain_sc1_var_l2_complex_l4_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[300, 480], [175, -175], 20, [0, 0, 255], 1], 'Walls': [[[110, 470], [130, 570], [0, 0, 0], 1], [[110, 30], [130, 130], [0, 0, 0], 1], [[130, 550], [550, 570], [0, 0, 0], 1], [[530, 30], [550, 550], [0, 0, 0], 1], [[130, 30], [550, 50], [0, 0, 0], 1], [[380, 340], [420, 380], [0, 0, 0], 1], [[200, 160], [240, 200], [0, 0, 0], 1], [[460, 160], [500, 200], [0, 0, 0], 1], [[30, 410], [70, 450], [0, 0, 0], 1], [[50, 60], [90, 100], [0, 0, 0], 1], [[200, 430], [240, 470], [0, 0, 0], 1], [[300, 280], [340, 320], [0, 0, 0], 1], [[350, 460], [390, 500], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[10, 470], [60, 570], 202, [0, 255, 0]], [[80, 250], [130, 350], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 470, 'left': 10, 'bottom': 570, 'right': 60, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 333.46671561864}, {'name': 'red', 'goal': {'top': 250, 'left': 80, 'bottom': 350, 'right': 130, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 263.77665940294}]",13,"[{'wall': {'top': 470, 'left': 110, 'bottom': 570, 'right': 130}, 'walldist': 265.04726073944}, {'wall': {'top': 30, 'left': 110, 'bottom': 130, 'right': 130}, 'walldist': 378.34675191283}, {'wall': {'top': 550, 'left': 130, 'bottom': 570, 'right': 550}, 'walldist': 142.79968491543}, {'wall': {'top': 30, 'left': 530, 'bottom': 550, 'right': 550}, 'walldist': 142.49999999999}, {'wall': {'top': 30, 'left': 130, 'bottom': 50, 'right': 550}, 'walldist': 357.20031508457}, {'wall': {'top': 340, 'left': 380, 'bottom': 380, 'right': 420}, 'walldist': 27.200315084569}, {'wall': {'top': 160, 'left': 200, 'bottom': 200, 'right': 240}, 'walldist': 254.33879092884}, {'wall': {'top': 160, 'left': 460, 'bottom': 200, 'right': 500}, 'walldist': 219.51815544766}, {'wall': {'top': 410, 'left': 30, 'bottom': 450, 'right': 70}, 'walldist': 317.51234343822}, {'wall': {'top': 60, 'left': 50, 'bottom': 100, 'right': 90}, 'walldist': 427.6427055242}, {'wall': {'top': 430, 'left': 200, 'bottom': 470, 'right': 240}, 'walldist': 149.2517190261}, {'wall': {'top': 280, 'left': 300, 'bottom': 320, 'right': 340}, 'walldist': 99.29826257719}, {'wall': {'top': 460, 'left': 350, 'bottom': 500, 'right': 390}, 'walldist': 52.799684915431}]",7,"{'x': 300, 'y': 480}","{'x': 387.50000000001, 'y': 407.20031508457}",red,False,red,323,1271,97
user_1547687030605,1547687196018,contain_sc4_var_l2_complex_l3_LEFT,20,"{'Name': 'contain_sc4_var_l2_complex_l3_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[400, 500], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[140, 320], [160, 600], [0, 0, 0], 1], [[350, 160], [390, 200], [0, 0, 0], 1], [[530, 390], [570, 430], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[50, 320], [100, 420], 202, [0, 255, 0]], [[110, 20], [160, 120], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 320, 'left': 50, 'bottom': 420, 'right': 100, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 387.50000000001}, {'name': 'red', 'goal': {'top': 20, 'left': 110, 'bottom': 120, 'right': 160, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 437.44285341059}]",3,"[{'wall': {'top': 320, 'left': 140, 'bottom': 600, 'right': 160}, 'walldist': 327.50000000001}, {'wall': {'top': 160, 'left': 350, 'bottom': 200, 'right': 390}, 'walldist': 231.5302356065}, {'wall': {'top': 390, 'left': 530, 'bottom': 430, 'right': 570}, 'walldist': 42.499999999994}]",7,"{'x': 400, 'y': 500}","{'x': 487.50000000001, 'y': 410}",red,False,red,375,3823,94
user_1547687030605,1547687202067,contain_sc2_var_l1_complex_l4_distractor_TWICE,21,"{'Name': 'contain_sc2_var_l1_complex_l4_distractor_TWICE', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[490, 100], [-175, -175], 20, [0, 0, 255], 1], 'Walls': [[[350, 170], [370, 400], [0, 0, 0], 1], [[230, 170], [250, 400], [0, 0, 0], 1], [[350, 150], [600, 170], [0, 0, 0], 1], [[0, 150], [250, 170], [0, 0, 0], 1], [[200, 80], [240, 120], [0, 0, 0], 1], [[360, 20], [400, 60], [0, 0, 0], 1], [[60, 10], [100, 50], [0, 0, 0], 1], [[540, 60], [580, 100], [0, 0, 0], 1], [[460, 520], [500, 560], [0, 0, 0], 1], [[160, 460], [200, 500], [0, 0, 0], 1], [[60, 260], [100, 300], [0, 0, 0], 1], [[380, 280], [420, 320], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[460, 420], [560, 470], 202, [0, 255, 0]], [[50, 520], [150, 570], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 420, 'left': 460, 'bottom': 470, 'right': 560, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 393.44356961279}, {'name': 'red', 'goal': {'top': 520, 'left': 50, 'bottom': 570, 'right': 150, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 570.53289077208}]",12,"[{'wall': {'top': 170, 'left': 350, 'bottom': 400, 'right': 370}, 'walldist': 157.94935901087}, {'wall': {'top': 170, 'left': 230, 'bottom': 400, 'right': 250}, 'walldist': 235.68623212217}, {'wall': {'top': 150, 'left': 350, 'bottom': 170, 'right': 600}, 'walldist': 122.79968491543}, {'wall': {'top': 150, 'left': 0, 'bottom': 170, 'right': 250}, 'walldist': 224.1339167001}, {'wall': {'top': 80, 'left': 200, 'bottom': 120, 'right': 240}, 'walldist': 204.4359477371}, {'wall': {'top': 20, 'left': 360, 'bottom': 60, 'right': 400}, 'walldist': 37.499999999997}, {'wall': {'top': 10, 'left': 60, 'bottom': 50, 'right': 100}, 'walldist': 337.5}, {'wall': {'top': 60, 'left': 540, 'bottom': 100, 'right': 580}, 'walldist': 107.62002290723}, {'wall': {'top': 520, 'left': 460, 'bottom': 560, 'right': 500}, 'walldist': 493.31306434428}, {'wall': {'top': 460, 'left': 160, 'bottom': 500, 'right': 200}, 'walldist': 493.68189886089}, {'wall': {'top': 260, 'left': 60, 'bottom': 300, 'right': 100}, 'walldist': 410.0023698672}, {'wall': {'top': 280, 'left': 380, 'bottom': 320, 'right': 420}, 'walldist': 253.40467772584}]",55,"{'x': 490, 'y': 100}","{'x': 437.5, 'y': 27.200315084575}",red,False,red,590,3921,86
user_1547687030605,1547687204754,contain_sc4_var_l2_complex_l2,22,"{'Name': 'contain_sc4_var_l2_complex_l2', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[100, 400], [175, 175], 20, [0, 0, 255], 1], 'Walls': [[[0, 140], [280, 160], [0, 0, 0], 1], [[400, 350], [440, 390], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[180, 50], [280, 100], 201, [255, 0, 0]], [[480, 110], [580, 160], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 50, 'left': 180, 'bottom': 100, 'right': 280, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 387.50000000001}, {'name': 'green', 'goal': {'top': 110, 'left': 480, 'bottom': 160, 'right': 580, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 439.10420175626}]",2,"[{'wall': {'top': 140, 'left': 0, 'bottom': 160, 'right': 280}, 'walldist': 327.50000000001}, {'wall': {'top': 350, 'left': 400, 'bottom': 390, 'right': 440}, 'walldist': 233.80012831476}]",2,"{'x': 100, 'y': 400}","{'x': 187.5, 'y': 487.50000000001}",green,False,green,369,945,95
user_1547687030605,1547687208645,contain_sc2_var_l1_complex_l4_LEFT,23,"{'Name': 'contain_sc2_var_l1_complex_l4_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[500, 490], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[200, 350], [430, 370], [0, 0, 0], 1], [[200, 230], [430, 250], [0, 0, 0], 1], [[430, 350], [450, 600], [0, 0, 0], 1], [[430, 0], [450, 250], [0, 0, 0], 1], [[480, 200], [520, 240], [0, 0, 0], 1], [[540, 360], [580, 400], [0, 0, 0], 1], [[550, 60], [590, 100], [0, 0, 0], 1], [[500, 540], [540, 580], [0, 0, 0], 1], [[40, 460], [80, 500], [0, 0, 0], 1], [[100, 160], [140, 200], [0, 0, 0], 1], [[300, 60], [340, 100], [0, 0, 0], 1], [[280, 380], [320, 420], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[130, 460], [180, 560], 201, [255, 0, 0]], [[100, 250], [150, 350], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 460, 'left': 130, 'bottom': 560, 'right': 180, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 393.31055677371}, {'name': 'red', 'goal': {'top': 250, 'left': 100, 'bottom': 350, 'right': 150, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 432.26424229234}]",12,"[{'wall': {'top': 350, 'left': 200, 'bottom': 370, 'right': 430}, 'walldist': 159.01619921235}, {'wall': {'top': 230, 'left': 200, 'bottom': 250, 'right': 430}, 'walldist': 237.64795730647}, {'wall': {'top': 350, 'left': 430, 'bottom': 600, 'right': 450}, 'walldist': 122.79968491541}, {'wall': {'top': 0, 'left': 430, 'bottom': 250, 'right': 450}, 'walldist': 226.19585366519}, {'wall': {'top': 200, 'left': 480, 'bottom': 240, 'right': 520}, 'walldist': 206.81346263521}, {'wall': {'top': 360, 'left': 540, 'bottom': 400, 'right': 580}, 'walldist': 39.959999999998}, {'wall': {'top': 60, 'left': 550, 'bottom': 100, 'right': 590}, 'walldist': 339.96}, {'wall': {'top': 540, 'left': 500, 'bottom': 580, 'right': 540}, 'walldist': 105.27972706343}, {'wall': {'top': 460, 'left': 40, 'bottom': 500, 'right': 80}, 'walldist': 493.20698601371}, {'wall': {'top': 160, 'left': 100, 'bottom': 200, 'right': 140}, 'walldist': 494.87005250154}, {'wall': {'top': 60, 'left': 300, 'bottom': 100, 'right': 340}, 'walldist': 412.02972574405}, {'wall': {'top': 380, 'left': 280, 'bottom': 420, 'right': 320}, 'walldist': 253.58643949023}]",23,"{'x': 500, 'y': 490}","{'x': 572.79968491541, 'y': 439.96}",red,True,red,231,2387,101
user_1547687030605,1547687211666,contain_sc2_var_l1_complex_l1_distractor_TWICE,24,"{'Name': 'contain_sc2_var_l1_complex_l1_distractor_TWICE', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[490, 100], [-1, -1], 20, [0, 0, 255], 1], 'Walls': [[[350, 170], [370, 400], [0, 0, 0], 1], [[230, 170], [250, 400], [0, 0, 0], 1], [[350, 150], [600, 170], [0, 0, 0], 1], [[0, 150], [250, 170], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[460, 420], [560, 470], 202, [0, 255, 0]], [[50, 520], [150, 570], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 420, 'left': 460, 'bottom': 470, 'right': 560, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 394.41385624747}, {'name': 'green', 'goal': {'top': 520, 'left': 50, 'bottom': 570, 'right': 150, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 551.40936698609}]",4,"[{'wall': {'top': 170, 'left': 350, 'bottom': 400, 'right': 370}, 'walldist': 143.91765006419}, {'wall': {'top': 170, 'left': 230, 'bottom': 400, 'right': 250}, 'walldist': 207.1528179871}, {'wall': {'top': 150, 'left': 350, 'bottom': 170, 'right': 600}, 'walldist': 120.2}, {'wall': {'top': 150, 'left': 0, 'bottom': 170, 'right': 250}, 'walldist': 194.17592538726}]",5,"{'x': 490, 'y': 100}","{'x': 402.49999999999, 'y': 29.799999999999}",green,True,red,779,912,-10
user_1547687030605,1547687213586,contain_sc3_var_l3_complex_l1_TWICE,25,"{'Name': 'contain_sc3_var_l3_complex_l1_TWICE', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[570, 400], [-1, -1], 20, [0, 0, 255], 1], 'Walls': [[[480, 450], [500, 600], [0, 0, 0], 1], [[250, 430], [500, 450], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[180, 0], [230, 100], 202, [0, 255, 0]], [[80, 350], [180, 400], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 0, 'left': 180, 'bottom': 100, 'right': 230, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 328.4147530182}, {'name': 'green', 'goal': {'top': 350, 'left': 80, 'bottom': 400, 'right': 180, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 305.13316764981}]",2,"[{'wall': {'top': 450, 'left': 480, 'bottom': 600, 'right': 500}, 'walldist': 140}, {'wall': {'top': 430, 'left': 250, 'bottom': 450, 'right': 500}, 'walldist': 120}]",0,"{'x': 570, 'y': 400}","{'x': 482.50000000001, 'y': 310}",red,True,red,357,449,95
user_1547687030605,1547687216370,contain_sc3_var_l1_complex_l4_LEFT,26,"{'Name': 'contain_sc3_var_l1_complex_l4_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[200, 570], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[0, 480], [430, 500], [0, 0, 0], 1], [[430, 250], [450, 500], [0, 0, 0], 1], [[490, 380], [530, 420], [0, 0, 0], 1], [[300, 200], [340, 240], [0, 0, 0], 1], [[490, 560], [530, 600], [0, 0, 0], 1], [[350, 360], [390, 400], [0, 0, 0], 1], [[100, 400], [140, 440], [0, 0, 0], 1], [[80, 120], [120, 160], [0, 0, 0], 1], [[450, 40], [490, 80], [0, 0, 0], 1], [[180, 260], [220, 300], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[500, 180], [600, 230], 202, [0, 255, 0]], [[200, 80], [250, 180], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 180, 'left': 500, 'bottom': 230, 'right': 600, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 392.43274124364}, {'name': 'green', 'goal': {'top': 80, 'left': 200, 'bottom': 180, 'right': 250, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 381.76623266078}]",10,"[{'wall': {'top': 480, 'left': 0, 'bottom': 500, 'right': 430}, 'walldist': 59.920000000003}, {'wall': {'top': 250, 'left': 430, 'bottom': 500, 'right': 450}, 'walldist': 154.58543398393}, {'wall': {'top': 380, 'left': 490, 'bottom': 420, 'right': 530}, 'walldist': 246.13788087167}, {'wall': {'top': 200, 'left': 300, 'bottom': 240, 'right': 340}, 'walldist': 320.16410854436}, {'wall': {'top': 560, 'left': 490, 'bottom': 600, 'right': 530}, 'walldist': 202.50001580246}, {'wall': {'top': 360, 'left': 350, 'bottom': 400, 'right': 390}, 'walldist': 171.69931974239}, {'wall': {'top': 400, 'left': 100, 'bottom': 440, 'right': 140}, 'walldist': 190.09749182986}, {'wall': {'top': 120, 'left': 80, 'bottom': 160, 'right': 120}, 'walldist': 433.5807380408}, {'wall': {'top': 40, 'left': 450, 'bottom': 80, 'right': 490}, 'walldist': 506.68477024675}, {'wall': {'top': 260, 'left': 180, 'bottom': 300, 'right': 220}, 'walldist': 268.54172189811}]",10,"{'x': 200, 'y': 570}","{'x': 287.50000000001, 'y': 559.92}",red,True,red,179,1284,103
user_1547687030605,1547687218626,contain_sc3_var_l1_complex_l4_TWICE,27,"{'Name': 'contain_sc3_var_l1_complex_l4_TWICE', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[570, 400], [-1, -1], 20, [0, 0, 255], 1], 'Walls': [[[480, 170], [500, 600], [0, 0, 0], 1], [[250, 150], [500, 170], [0, 0, 0], 1], [[380, 70], [420, 110], [0, 0, 0], 1], [[200, 260], [240, 300], [0, 0, 0], 1], [[560, 70], [600, 110], [0, 0, 0], 1], [[360, 210], [400, 250], [0, 0, 0], 1], [[400, 460], [440, 500], [0, 0, 0], 1], [[120, 480], [160, 520], [0, 0, 0], 1], [[40, 110], [80, 150], [0, 0, 0], 1], [[260, 380], [300, 420], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[180, 0], [230, 100], 202, [0, 255, 0]], [[80, 350], [180, 400], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 0, 'left': 180, 'bottom': 100, 'right': 230, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 388.96112916331}, {'name': 'red', 'goal': {'top': 350, 'left': 80, 'bottom': 400, 'right': 180, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 379.51384691471}]",10,"[{'wall': {'top': 170, 'left': 480, 'bottom': 600, 'right': 500}, 'walldist': 57.400000000003}, {'wall': {'top': 150, 'left': 250, 'bottom': 170, 'right': 500}, 'walldist': 151.31014506635}, {'wall': {'top': 70, 'left': 380, 'bottom': 110, 'right': 420}, 'walldist': 242.64945909686}, {'wall': {'top': 260, 'left': 200, 'bottom': 300, 'right': 240}, 'walldist': 317.55749085796}, {'wall': {'top': 70, 'left': 560, 'bottom': 110, 'right': 600}, 'walldist': 200.01689928603}, {'wall': {'top': 210, 'left': 360, 'bottom': 250, 'right': 400}, 'walldist': 168.44809289511}, {'wall': {'top': 460, 'left': 400, 'bottom': 500, 'right': 440}, 'walldist': 190.4803401929}, {'wall': {'top': 480, 'left': 120, 'bottom': 520, 'right': 160}, 'walldist': 432.23461221888}, {'wall': {'top': 110, 'left': 40, 'bottom': 150, 'right': 80}, 'walldist': 503.49852035533}, {'wall': {'top': 380, 'left': 260, 'bottom': 420, 'right': 300}, 'walldist': 266.74849577833}]",8,"{'x': 570, 'y': 400}","{'x': 557.4, 'y': 310}",green,False,green,119,905,106
user_1547687030605,1547687221314,contain_sc2_var_l1_complex_l3_RIGHT,28,"{'Name': 'contain_sc2_var_l1_complex_l3_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[100, 110], [-175, 170], 20, [0, 0, 255], 1], 'Walls': [[[170, 230], [400, 250], [0, 0, 0], 1], [[170, 350], [400, 370], [0, 0, 0], 1], [[150, 0], [170, 250], [0, 0, 0], 1], [[150, 350], [170, 600], [0, 0, 0], 1], [[80, 360], [120, 400], [0, 0, 0], 1], [[20, 200], [60, 240], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[420, 40], [470, 140], 202, [0, 255, 0]], [[450, 250], [500, 350], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 40, 'left': 420, 'bottom': 140, 'right': 470, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 393.59954124676}, {'name': 'green', 'goal': {'top': 250, 'left': 450, 'bottom': 350, 'right': 500, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 431.2435274466}]",6,"[{'wall': {'top': 230, 'left': 170, 'bottom': 250, 'right': 400}, 'walldist': 156.86413360595}, {'wall': {'top': 350, 'left': 170, 'bottom': 370, 'right': 400}, 'walldist': 233.63894455323}, {'wall': {'top': 0, 'left': 150, 'bottom': 250, 'right': 170}, 'walldist': 122.79968491543}, {'wall': {'top': 350, 'left': 150, 'bottom': 600, 'right': 170}, 'walldist': 221.98010950382}, {'wall': {'top': 360, 'left': 80, 'bottom': 400, 'right': 120}, 'walldist': 201.94457934584}, {'wall': {'top': 200, 'left': 20, 'bottom': 240, 'right': 60}, 'walldist': 34.920000000003}]",11,"{'x': 100, 'y': 110}","{'x': 27.200315084575, 'y': 165.08}",green,True,green,148,1382,105
user_1547687030605,1547687223394,contain_sc1_var_l1_complex_l1_LEFT,29,"{'Name': 'contain_sc1_var_l1_complex_l1_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[300, 480], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[110, 380], [130, 570], [0, 0, 0], 1], [[110, 30], [130, 220], [0, 0, 0], 1], [[130, 550], [550, 570], [0, 0, 0], 1], [[530, 30], [550, 550], [0, 0, 0], 1], [[130, 30], [550, 50], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[10, 470], [60, 570], 202, [0, 255, 0]], [[80, 250], [130, 350], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 470, 'left': 10, 'bottom': 570, 'right': 60, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 337.12942618526}, {'name': 'green', 'goal': {'top': 250, 'left': 80, 'bottom': 350, 'right': 130, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 260.58827678927}]",5,"[{'wall': {'top': 380, 'left': 110, 'bottom': 570, 'right': 130}, 'walldist': 257.50000000001}, {'wall': {'top': 30, 'left': 110, 'bottom': 220, 'right': 130}, 'walldist': 308.55510042779}, {'wall': {'top': 550, 'left': 130, 'bottom': 570, 'right': 550}, 'walldist': 160}, {'wall': {'top': 30, 'left': 530, 'bottom': 550, 'right': 550}, 'walldist': 142.49999999999}, {'wall': {'top': 30, 'left': 130, 'bottom': 50, 'right': 550}, 'walldist': 340}]",2,"{'x': 300, 'y': 480}","{'x': 387.50000000001, 'y': 390}",green,True,green,4,926,112
